SERIAL,DEPARTMENTID,HALLSTATUS,DISTRICT,THANA,SEX,PLACEOFBIRTH,STARTINGACADEMICYEAR2,ADMISSIONDATE,COURSENUMBER,LETTERGRADE,CLASSATTENDENCEMARKS,CLASSTESTMARKS,PARTAMARKS,PARTBMARKS,TOTALNUMBER,LEVELNAME,TERMNAME,GPA,CGPA,TERMCOUNT,CRHREARNED,TOTCRHRCOMPLETED
"14,872",ME,Attached,Munshiganj,Munshigonj hq,M,Munshiganj,,03/27/2012 00:00:00,PHY 159,,,,,,,1,2,,,2,,
"14,872",ME,Attached,Munshiganj,Munshigonj hq,M,Munshiganj,,03/27/2012 00:00:00,SHOP 160,A,,,,,57,1,1,3,3,1,21,21
"14,872",ME,Attached,Munshiganj,Munshigonj hq,M,Munshiganj,,03/27/2012 00:00:00,SHOP 170,,,,,,,1,2,,,2,,
"14,873",ME,Resident,Meherpur,Gangni,M,Meherpur,,03/27/2012 00:00:00,CHEM 109,C+,15,28,60,46,149,1,1,3,3,1,21,21
"14,873",ME,Resident,Meherpur,Gangni,M,Meherpur,,03/27/2012 00:00:00,CHEM 114,A+,,,,,121,1,1,3,3,1,21,21
"14,873",ME,Resident,Meherpur,Gangni,M,Meherpur,,03/27/2012 00:00:00,CHEM 141,,,,,,,1,2,,,2,,
"14,873",ME,Resident,Meherpur,Gangni,M,Meherpur,,03/27/2012 00:00:00,EEE 159,B+,21,32,90,52,195,1,1,3,3,1,21,21
"14,873",ME,Resident,Meherpur,Gangni,M,Meherpur,,03/27/2012 00:00:00,EEE 160,A,,,,,58,1,1,3,3,1,21,21
"14,873",ME,Resident,Meherpur,Gangni,M,Meherpur,,03/27/2012 00:00:00,HUM 101,,,,,,,1,2,,,2,,
"14,873",ME,Resident,Meherpur,Gangni,M,Meherpur,,03/27/2012 00:00:00,MATH 161,B,28,50,107,66,251,1,1,3,3,1,21,21
"14,873",ME,Resident,Meherpur,Gangni,M,Meherpur,,03/27/2012 00:00:00,MATH 163,,,,,,,1,2,,,2,,
"14,873",ME,Resident,Meherpur,Gangni,M,Meherpur,,03/27/2012 00:00:00,ME 160,B,,,,,90,1,1,3,3,1,21,21
"14,873",ME,Resident,Meherpur,Gangni,M,Meherpur,,03/27/2012 00:00:00,ME 161,B,27,46,67,48,188,1,1,3,3,1,21,21
"14,873",ME,Resident,Meherpur,Gangni,M,Meherpur,,03/27/2012 00:00:00,ME 171,,,,,,,1,2,,,2,,
"14,873",ME,Resident,Meherpur,Gangni,M,Meherpur,,03/27/2012 00:00:00,ME 172,,,,,,,1,2,,,2,,
"14,873",ME,Resident,Meherpur,Gangni,M,Meherpur,,03/27/2012 00:00:00,PHY 102,,,,,,,1,2,,,2,,
"14,873",ME,Resident,Meherpur,Gangni,M,Meherpur,,03/27/2012 00:00:00,PHY 105,B,18,15,85,72,190,1,1,3,3,1,21,21
"14,873",ME,Resident,Meherpur,Gangni,M,Meherpur,,03/27/2012 00:00:00,PHY 159,,,,,,,1,2,,,2,,
"14,873",ME,Resident,Meherpur,Gangni,M,Meherpur,,03/27/2012 00:00:00,SHOP 160,A,,,,,57,1,1,3,3,1,21,21
"14,873",ME,Resident,Meherpur,Gangni,M,Meherpur,,03/27/2012 00:00:00,SHOP 170,,,,,,,1,2,,,2,,
"14,874",ME,Attached,Brahmanbaria,Sarail,M,Brahmanbaria,,03/27/2012 00:00:00,CHEM 109,C+,30,33,41,45,149,1,1,3,3,1,21,21
"14,874",ME,Attached,Brahmanbaria,Sarail,M,Brahmanbaria,,03/27/2012 00:00:00,CHEM 114,A,,,,,112,1,1,3,3,1,21,21
"14,874",ME,Attached,Brahmanbaria,Sarail,M,Brahmanbaria,,03/27/2012 00:00:00,CHEM 141,,,,,,,1,2,,,2,,
"14,874",ME,Attached,Brahmanbaria,Sarail,M,Brahmanbaria,,03/27/2012 00:00:00,EEE 159,A-,30,50,96,35,211,1,1,3,3,1,21,21
"14,874",ME,Attached,Brahmanbaria,Sarail,M,Brahmanbaria,,03/27/2012 00:00:00,EEE 160,B+,,,,,50,1,1,3,3,1,21,21
"14,874",ME,Attached,Brahmanbaria,Sarail,M,Brahmanbaria,,03/27/2012 00:00:00,HUM 101,,,,,,,1,2,,,2,,
"14,874",ME,Attached,Brahmanbaria,Sarail,M,Brahmanbaria,,03/27/2012 00:00:00,MATH 161,B,40,67,91,56,254,1,1,3,3,1,21,21
"14,874",ME,Attached,Brahmanbaria,Sarail,M,Brahmanbaria,,03/27/2012 00:00:00,MATH 163,,,,,,,1,2,,,2,,
"14,874",ME,Attached,Brahmanbaria,Sarail,M,Brahmanbaria,,03/27/2012 00:00:00,ME 160,B-,,,,,84,1,1,3,3,1,21,21
"14,874",ME,Attached,Brahmanbaria,Sarail,M,Brahmanbaria,,03/27/2012 00:00:00,ME 161,C+,30,41,42,49,162,1,1,3,3,1,21,21
"14,874",ME,Attached,Brahmanbaria,Sarail,M,Brahmanbaria,,03/27/2012 00:00:00,ME 171,,,,,,,1,2,,,2,,
"14,874",ME,Attached,Brahmanbaria,Sarail,M,Brahmanbaria,,03/27/2012 00:00:00,ME 172,,,,,,,1,2,,,2,,
"14,874",ME,Attached,Brahmanbaria,Sarail,M,Brahmanbaria,,03/27/2012 00:00:00,PHY 102,,,,,,,1,2,,,2,,
"14,874",ME,Attached,Brahmanbaria,Sarail,M,Brahmanbaria,,03/27/2012 00:00:00,PHY 105,B,30,46,50,58,184,1,1,3,3,1,21,21
"14,874",ME,Attached,Brahmanbaria,Sarail,M,Brahmanbaria,,03/27/2012 00:00:00,PHY 159,,,,,,,1,2,,,2,,
"14,874",ME,Attached,Brahmanbaria,Sarail,M,Brahmanbaria,,03/27/2012 00:00:00,SHOP 160,A-,,,,,55,1,1,3,3,1,21,21
"14,874",ME,Attached,Brahmanbaria,Sarail,M,Brahmanbaria,,03/27/2012 00:00:00,SHOP 170,,,,,,,1,2,,,2,,
"14,875",ME,Resident,Chittagong,Shandip,M,Chittagong,,03/27/2012 00:00:00,CHEM 109,C,27,38,37,41,143,1,1,3,3,1,21,21
"14,875",ME,Resident,Chittagong,Shandip,M,Chittagong,,03/27/2012 00:00:00,CHEM 114,A-,,,,,105,1,1,3,3,1,21,21
"14,875",ME,Resident,Chittagong,Shandip,M,Chittagong,,03/27/2012 00:00:00,CHEM 141,,,,,,,1,2,,,2,,
"14,875",ME,Resident,Chittagong,Shandip,M,Chittagong,,03/27/2012 00:00:00,EEE 159,A+,30,46,95,73,244,1,1,3,3,1,21,21
"14,875",ME,Resident,Chittagong,Shandip,M,Chittagong,,03/27/2012 00:00:00,EEE 160,A+,,,,,60,1,1,3,3,1,21,21
"14,875",ME,Resident,Chittagong,Shandip,M,Chittagong,,03/27/2012 00:00:00,HUM 103,,,,,,,1,2,,,2,,
"14,875",ME,Resident,Chittagong,Shandip,M,Chittagong,,03/27/2012 00:00:00,MATH 161,B+,32,75,74,96,277,1,1,3,3,1,21,21
"14,875",ME,Resident,Chittagong,Shandip,M,Chittagong,,03/27/2012 00:00:00,MATH 163,,,,,,,1,2,,,2,,
"14,875",ME,Resident,Chittagong,Shandip,M,Chittagong,,03/27/2012 00:00:00,ME 160,A,,,,,117,1,1,3,3,1,21,21
"14,875",ME,Resident,Chittagong,Shandip,M,Chittagong,,03/27/2012 00:00:00,ME 161,A,30,48,85,74,237,1,1,3,3,1,21,21
"14,875",ME,Resident,Chittagong,Shandip,M,Chittagong,,03/27/2012 00:00:00,ME 171,,,,,,,1,2,,,2,,
"14,875",ME,Resident,Chittagong,Shandip,M,Chittagong,,03/27/2012 00:00:00,ME 172,,,,,,,1,2,,,2,,
"14,875",ME,Resident,Chittagong,Shandip,M,Chittagong,,03/27/2012 00:00:00,PHY 102,,,,,,,1,2,,,2,,
"14,875",ME,Resident,Chittagong,Shandip,M,Chittagong,,03/27/2012 00:00:00,PHY 105,A-,24,47,72,72,215,1,1,3,3,1,21,21
"14,875",ME,Resident,Chittagong,Shandip,M,Chittagong,,03/27/2012 00:00:00,PHY 159,,,,,,,1,2,,,2,,
"14,875",ME,Resident,Chittagong,Shandip,M,Chittagong,,03/27/2012 00:00:00,SHOP 160,A+,,,,,63,1,1,3,3,1,21,21
"14,875",ME,Resident,Chittagong,Shandip,M,Chittagong,,03/27/2012 00:00:00,SHOP 170,,,,,,,1,2,,,2,,
"14,876",ME,Attached,Dhaka,Rampura,M,Dhaka,,03/27/2012 00:00:00,CHEM 109,B+,30,41,61,68,200,1,1,4,4,1,21,21
"14,876",ME,Attached,Dhaka,Rampura,M,Dhaka,,03/27/2012 00:00:00,CHEM 114,A,,,,,113,1,1,4,4,1,21,21
"14,876",ME,Attached,Dhaka,Rampura,M,Dhaka,,03/27/2012 00:00:00,CHEM 141,,,,,,,1,2,,,2,,
"14,876",ME,Attached,Dhaka,Rampura,M,Dhaka,,03/27/2012 00:00:00,EEE 159,A+,30,50,92,67,239,1,1,4,4,1,21,21
"14,876",ME,Attached,Dhaka,Rampura,M,Dhaka,,03/27/2012 00:00:00,EEE 160,B+,,,,,51,1,1,4,4,1,21,21
"14,876",ME,Attached,Dhaka,Rampura,M,Dhaka,,03/27/2012 00:00:00,HUM 103,,,,,,,1,2,,,2,,
"14,876",ME,Attached,Dhaka,Rampura,M,Dhaka,,03/27/2012 00:00:00,MATH 161,A-,40,69,86,91,286,1,1,4,4,1,21,21
"14,876",ME,Attached,Dhaka,Rampura,M,Dhaka,,03/27/2012 00:00:00,MATH 163,,,,,,,1,2,,,2,,
"14,876",ME,Attached,Dhaka,Rampura,M,Dhaka,,03/27/2012 00:00:00,ME 160,B,,,,,90,1,1,4,4,1,21,21
"14,876",ME,Attached,Dhaka,Rampura,M,Dhaka,,03/27/2012 00:00:00,ME 161,A-,30,38,87,67,222,1,1,4,4,1,21,21
"14,876",ME,Attached,Dhaka,Rampura,M,Dhaka,,03/27/2012 00:00:00,ME 171,,,,,,,1,2,,,2,,
"14,876",ME,Attached,Dhaka,Rampura,M,Dhaka,,03/27/2012 00:00:00,ME 172,,,,,,,1,2,,,2,,
"14,876",ME,Attached,Dhaka,Rampura,M,Dhaka,,03/27/2012 00:00:00,PHY 102,,,,,,,1,2,,,2,,
"14,876",ME,Attached,Dhaka,Rampura,M,Dhaka,,03/27/2012 00:00:00,PHY 105,A+,30,52,93,83,258,1,1,4,4,1,21,21
"14,876",ME,Attached,Dhaka,Rampura,M,Dhaka,,03/27/2012 00:00:00,PHY 159,,,,,,,1,2,,,2,,
"14,876",ME,Attached,Dhaka,Rampura,M,Dhaka,,03/27/2012 00:00:00,SHOP 160,A+,,,,,62,1,1,4,4,1,21,21
"14,876",ME,Attached,Dhaka,Rampura,M,Dhaka,,03/27/2012 00:00:00,SHOP 170,,,,,,,1,2,,,2,,
"14,877",ME,Resident,Pabna,Shathia,M,Pabna,,03/27/2012 00:00:00,CHEM 109,B,30,38,43,70,181,1,1,4,4,1,21,21
"14,877",ME,Resident,Pabna,Shathia,M,Pabna,,03/27/2012 00:00:00,CHEM 114,A-,,,,,105,1,1,4,4,1,21,21
"14,877",ME,Resident,Pabna,Shathia,M,Pabna,,03/27/2012 00:00:00,CHEM 141,,,,,,,1,2,,,2,,
"14,877",ME,Resident,Pabna,Shathia,M,Pabna,,03/27/2012 00:00:00,EEE 159,A+,27,45,99,85,256,1,1,4,4,1,21,21
"14,877",ME,Resident,Pabna,Shathia,M,Pabna,,03/27/2012 00:00:00,EEE 160,A,,,,,56,1,1,4,4,1,21,21
"14,877",ME,Resident,Pabna,Shathia,M,Pabna,,03/27/2012 00:00:00,HUM 103,,,,,,,1,2,,,2,,
"14,877",ME,Resident,Pabna,Shathia,M,Pabna,,03/27/2012 00:00:00,MATH 161,A,24,65,101,112,302,1,1,4,4,1,21,21
"14,877",ME,Resident,Pabna,Shathia,M,Pabna,,03/27/2012 00:00:00,MATH 163,,,,,,,1,2,,,2,,
"14,877",ME,Resident,Pabna,Shathia,M,Pabna,,03/27/2012 00:00:00,ME 160,B+,,,,,99,1,1,4,4,1,21,21
"14,877",ME,Resident,Pabna,Shathia,M,Pabna,,03/27/2012 00:00:00,ME 161,A-,30,39,83,69,221,1,1,4,4,1,21,21
"14,877",ME,Resident,Pabna,Shathia,M,Pabna,,03/27/2012 00:00:00,ME 171,,,,,,,1,2,,,2,,
"14,877",ME,Resident,Pabna,Shathia,M,Pabna,,03/27/2012 00:00:00,ME 172,,,,,,,1,2,,,2,,
"14,877",ME,Resident,Pabna,Shathia,M,Pabna,,03/27/2012 00:00:00,PHY 102,,,,,,,1,2,,,2,,
"14,877",ME,Resident,Pabna,Shathia,M,Pabna,,03/27/2012 00:00:00,PHY 105,A+,30,41,82,89,242,1,1,4,4,1,21,21
"14,877",ME,Resident,Pabna,Shathia,M,Pabna,,03/27/2012 00:00:00,PHY 159,,,,,,,1,2,,,2,,
"14,877",ME,Resident,Pabna,Shathia,M,Pabna,,03/27/2012 00:00:00,SHOP 160,A+,,,,,61,1,1,4,4,1,21,21
"14,877",ME,Resident,Pabna,Shathia,M,Pabna,,03/27/2012 00:00:00,SHOP 170,,,,,,,1,2,,,2,,
"14,878",ME,Resident,Narail,Narail,M,Narail,,03/27/2012 00:00:00,CHEM 109,F,00,4,Abs,Abs,4,1,1,2,2,1,2,2
"14,878",ME,Resident,Narail,Narail,M,Narail,,03/27/2012 00:00:00,CHEM 114,F,,,,,10,1,1,2,2,1,2,2
"14,878",ME,Resident,Narail,Narail,M,Narail,,03/27/2012 00:00:00,EEE 159,F,12,25,Abs,Abs,37,1,1,2,2,1,2,2
"14,878",ME,Resident,Narail,Narail,M,Narail,,03/27/2012 00:00:00,EEE 160,D,,,,,30,1,1,2,2,1,2,2
"14,878",ME,Resident,Narail,Narail,M,Narail,,03/27/2012 00:00:00,MATH 161,F,00,35,Abs,Abs,35,1,1,2,2,1,2,2
"14,878",ME,Resident,Narail,Narail,M,Narail,,03/27/2012 00:00:00,ME 160,F,,,,,Abs,1,1,2,2,1,2,2
"14,878",ME,Resident,Narail,Narail,M,Narail,,03/27/2012 00:00:00,ME 161,F,00,19,Abs,Abs,19,1,1,2,2,1,2,2
"14,878",ME,Resident,Narail,Narail,M,Narail,,03/27/2012 00:00:00,PHY 105,F,00,19,Abs,Abs,19,1,1,2,2,1,2,2
"14,878",ME,Resident,Narail,Narail,M,Narail,,03/27/2012 00:00:00,SHOP 160,D,,,,,32,1,1,2,2,1,2,2
"14,879",ME,Resident,Chittagong,Doublemooring,M,Chittagong,,03/27/2012 00:00:00,CHEM 109,D,15,32,29,43,119,1,1,3,3,1,21,21
"14,879",ME,Resident,Chittagong,Doublemooring,M,Chittagong,,03/27/2012 00:00:00,CHEM 114,A-,,,,,106,1,1,3,3,1,21,21
"14,879",ME,Resident,Chittagong,Doublemooring,M,Chittagong,,03/27/2012 00:00:00,CHEM 141,,,,,,,1,2,,,2,,
"14,879",ME,Resident,Chittagong,Doublemooring,M,Chittagong,,03/27/2012 00:00:00,EEE 159,B+,24,41,69,60,194,1,1,3,3,1,21,21
"14,879",ME,Resident,Chittagong,Doublemooring,M,Chittagong,,03/27/2012 00:00:00,EEE 160,A+,,,,,63,1,1,3,3,1,21,21
"14,879",ME,Resident,Chittagong,Doublemooring,M,Chittagong,,03/27/2012 00:00:00,HUM 101,,,,,,,1,2,,,2,,
"14,879",ME,Resident,Chittagong,Doublemooring,M,Chittagong,,03/27/2012 00:00:00,MATH 161,C,28,34,73,45,180,1,1,3,3,1,21,21
"14,879",ME,Resident,Chittagong,Doublemooring,M,Chittagong,,03/27/2012 00:00:00,MATH 163,,,,,,,1,2,,,2,,
"14,879",ME,Resident,Chittagong,Doublemooring,M,Chittagong,,03/27/2012 00:00:00,ME 160,C+,,,,,80,1,1,3,3,1,21,21
"14,879",ME,Resident,Chittagong,Doublemooring,M,Chittagong,,03/27/2012 00:00:00,ME 161,B+,30,44,59,61,194,1,1,3,3,1,21,21
"14,879",ME,Resident,Chittagong,Doublemooring,M,Chittagong,,03/27/2012 00:00:00,ME 171,,,,,,,1,2,,,2,,
"14,879",ME,Resident,Chittagong,Doublemooring,M,Chittagong,,03/27/2012 00:00:00,ME 172,,,,,,,1,2,,,2,,
"14,879",ME,Resident,Chittagong,Doublemooring,M,Chittagong,,03/27/2012 00:00:00,PHY 102,,,,,,,1,2,,,2,,
"14,879",ME,Resident,Chittagong,Doublemooring,M,Chittagong,,03/27/2012 00:00:00,PHY 105,C+,12,51,37,59,159,1,1,3,3,1,21,21
"14,879",ME,Resident,Chittagong,Doublemooring,M,Chittagong,,03/27/2012 00:00:00,PHY 159,,,,,,,1,2,,,2,,
"14,879",ME,Resident,Chittagong,Doublemooring,M,Chittagong,,03/27/2012 00:00:00,SHOP 160,A,,,,,58,1,1,3,3,1,21,21
"14,879",ME,Resident,Chittagong,Doublemooring,M,Chittagong,,03/27/2012 00:00:00,SHOP 170,,,,,,,1,2,,,2,,
"14,880",ME,Resident,Khulna,Daulatpur,M,Khulna,,03/27/2012 00:00:00,CHEM 109,B+,30,39,55,70,194,1,1,4,4,1,21,21
"14,880",ME,Resident,Khulna,Daulatpur,M,Khulna,,03/27/2012 00:00:00,CHEM 114,A-,,,,,105,1,1,4,4,1,21,21
"14,880",ME,Resident,Khulna,Daulatpur,M,Khulna,,03/27/2012 00:00:00,CHEM 141,,,,,,,1,2,,,2,,
"14,880",ME,Resident,Khulna,Daulatpur,M,Khulna,,03/27/2012 00:00:00,EEE 159,A+,30,54,100,64,248,1,1,4,4,1,21,21
"14,880",ME,Resident,Khulna,Daulatpur,M,Khulna,,03/27/2012 00:00:00,EEE 160,A+,,,,,61,1,1,4,4,1,21,21
"14,880",ME,Resident,Khulna,Daulatpur,M,Khulna,,03/27/2012 00:00:00,HUM 103,,,,,,,1,2,,,2,,
"14,880",ME,Resident,Khulna,Daulatpur,M,Khulna,,03/27/2012 00:00:00,MATH 161,A+,32,71,120,119,342,1,1,4,4,1,21,21
"14,880",ME,Resident,Khulna,Daulatpur,M,Khulna,,03/27/2012 00:00:00,MATH 163,,,,,,,1,2,,,2,,
"14,880",ME,Resident,Khulna,Daulatpur,M,Khulna,,03/27/2012 00:00:00,ME 160,B+,,,,,98,1,1,4,4,1,21,21
"14,880",ME,Resident,Khulna,Daulatpur,M,Khulna,,03/27/2012 00:00:00,ME 161,A,30,50,76,78,234,1,1,4,4,1,21,21
"14,880",ME,Resident,Khulna,Daulatpur,M,Khulna,,03/27/2012 00:00:00,ME 171,,,,,,,1,2,,,2,,
"14,880",ME,Resident,Khulna,Daulatpur,M,Khulna,,03/27/2012 00:00:00,ME 172,,,,,,,1,2,,,2,,
"14,880",ME,Resident,Khulna,Daulatpur,M,Khulna,,03/27/2012 00:00:00,PHY 102,,,,,,,1,2,,,2,,
"14,880",ME,Resident,Khulna,Daulatpur,M,Khulna,,03/27/2012 00:00:00,PHY 105,A,30,48,72,79,229,1,1,4,4,1,21,21
"14,880",ME,Resident,Khulna,Daulatpur,M,Khulna,,03/27/2012 00:00:00,PHY 159,,,,,,,1,2,,,2,,
"14,880",ME,Resident,Khulna,Daulatpur,M,Khulna,,03/27/2012 00:00:00,SHOP 160,A,,,,,57,1,1,4,4,1,21,21
"14,880",ME,Resident,Khulna,Daulatpur,M,Khulna,,03/27/2012 00:00:00,SHOP 170,,,,,,,1,2,,,2,,
"14,881",ME,Attached,Dhaka,Shampur,M,Dhaka,,03/27/2012 00:00:00,CHEM 109,F,15,23,26,10,74,1,1,3,3,1,16,16
"14,881",ME,Attached,Dhaka,Shampur,M,Dhaka,,03/27/2012 00:00:00,CHEM 114,A,,,,,112,1,1,3,3,1,16,16
"14,881",ME,Attached,Dhaka,Shampur,M,Dhaka,,03/27/2012 00:00:00,CHEM 141,,,,,,,1,2,,,2,,
"14,881",ME,Attached,Dhaka,Shampur,M,Dhaka,,03/27/2012 00:00:00,EEE 159,B-,24,41,84,18,167,1,1,3,3,1,16,16
"14,881",ME,Attached,Dhaka,Shampur,M,Dhaka,,03/27/2012 00:00:00,EEE 160,B+,,,,,49,1,1,3,3,1,16,16
"14,881",ME,Attached,Dhaka,Shampur,M,Dhaka,,03/27/2012 00:00:00,HUM 101,,,,,,,1,2,,,2,,
"14,881",ME,Attached,Dhaka,Shampur,M,Dhaka,,03/27/2012 00:00:00,MATH 161,C,28,53,35,63,179,1,1,3,3,1,16,16
"14,881",ME,Attached,Dhaka,Shampur,M,Dhaka,,03/27/2012 00:00:00,MATH 163,,,,,,,1,2,,,2,,
"14,881",ME,Attached,Dhaka,Shampur,M,Dhaka,,03/27/2012 00:00:00,ME 160,F,,,,,Abs,1,1,3,3,1,16,16
"14,881",ME,Attached,Dhaka,Shampur,M,Dhaka,,03/27/2012 00:00:00,ME 161,C,27,31,55,33,146,1,1,3,3,1,16,16
"14,881",ME,Attached,Dhaka,Shampur,M,Dhaka,,03/27/2012 00:00:00,ME 171,,,,,,,1,2,,,2,,
"14,881",ME,Attached,Dhaka,Shampur,M,Dhaka,,03/27/2012 00:00:00,ME 172,,,,,,,1,2,,,2,,
"14,881",ME,Attached,Dhaka,Shampur,M,Dhaka,,03/27/2012 00:00:00,PHY 102,,,,,,,1,2,,,2,,
"14,881",ME,Attached,Dhaka,Shampur,M,Dhaka,,03/27/2012 00:00:00,PHY 105,C+,24,43,31,51,149,1,1,3,3,1,16,16
"14,881",ME,Attached,Dhaka,Shampur,M,Dhaka,,03/27/2012 00:00:00,PHY 159,,,,,,,1,2,,,2,,
"14,881",ME,Attached,Dhaka,Shampur,M,Dhaka,,03/27/2012 00:00:00,SHOP 160,A-,,,,,54,1,1,3,3,1,16,16
"14,881",ME,Attached,Dhaka,Shampur,M,Dhaka,,03/27/2012 00:00:00,SHOP 170,,,,,,,1,2,,,2,,
"14,882",ME,Resident,Kishoreganj,Bajitpur,M,Kishoreganj,,03/27/2012 00:00:00,CHEM 109,B,30,40,50,59,179,1,1,4,4,1,21,21
"14,882",ME,Resident,Kishoreganj,Bajitpur,M,Kishoreganj,,03/27/2012 00:00:00,CHEM 114,A+,,,,,120,1,1,4,4,1,21,21
"14,882",ME,Resident,Kishoreganj,Bajitpur,M,Kishoreganj,,03/27/2012 00:00:00,CHEM 141,,,,,,,1,2,,,2,,
"14,882",ME,Resident,Kishoreganj,Bajitpur,M,Kishoreganj,,03/27/2012 00:00:00,EEE 159,A+,30,53,98,61,242,1,1,4,4,1,21,21
"14,882",ME,Resident,Kishoreganj,Bajitpur,M,Kishoreganj,,03/27/2012 00:00:00,EEE 160,A-,,,,,55,1,1,4,4,1,21,21
"14,882",ME,Resident,Kishoreganj,Bajitpur,M,Kishoreganj,,03/27/2012 00:00:00,HUM 103,,,,,,,1,2,,,2,,
"14,882",ME,Resident,Kishoreganj,Bajitpur,M,Kishoreganj,,03/27/2012 00:00:00,MATH 161,A,40,73,85,101,299,1,1,4,4,1,21,21
"14,882",ME,Resident,Kishoreganj,Bajitpur,M,Kishoreganj,,03/27/2012 00:00:00,MATH 163,,,,,,,1,2,,,2,,
"14,882",ME,Resident,Kishoreganj,Bajitpur,M,Kishoreganj,,03/27/2012 00:00:00,ME 160,A+,,,,,120,1,1,4,4,1,21,21
"14,882",ME,Resident,Kishoreganj,Bajitpur,M,Kishoreganj,,03/27/2012 00:00:00,ME 161,A,30,52,71,83,236,1,1,4,4,1,21,21
"14,882",ME,Resident,Kishoreganj,Bajitpur,M,Kishoreganj,,03/27/2012 00:00:00,ME 171,,,,,,,1,2,,,2,,
"14,882",ME,Resident,Kishoreganj,Bajitpur,M,Kishoreganj,,03/27/2012 00:00:00,ME 172,,,,,,,1,2,,,2,,
"14,882",ME,Resident,Kishoreganj,Bajitpur,M,Kishoreganj,,03/27/2012 00:00:00,PHY 102,,,,,,,1,2,,,2,,
"14,882",ME,Resident,Kishoreganj,Bajitpur,M,Kishoreganj,,03/27/2012 00:00:00,PHY 105,A+,30,47,91,88,256,1,1,4,4,1,21,21
"14,882",ME,Resident,Kishoreganj,Bajitpur,M,Kishoreganj,,03/27/2012 00:00:00,PHY 159,,,,,,,1,2,,,2,,
"14,882",ME,Resident,Kishoreganj,Bajitpur,M,Kishoreganj,,03/27/2012 00:00:00,SHOP 160,A+,,,,,62,1,1,4,4,1,21,21
"14,882",ME,Resident,Kishoreganj,Bajitpur,M,Kishoreganj,,03/27/2012 00:00:00,SHOP 170,,,,,,,1,2,,,2,,
"14,883",MME,Attached,Gaibandha,Saghata,F,Gaibandha,,03/27/2012 00:00:00,CHEM 107,B-,24,50,52,45,171,1,1,3,3,1,20,20
"14,883",MME,Attached,Gaibandha,Saghata,F,Gaibandha,,03/27/2012 00:00:00,CHEM 114,A,,,,,114,1,1,3,3,1,20,20
"14,883",MME,Attached,Gaibandha,Saghata,F,Gaibandha,,03/27/2012 00:00:00,CHEM 121,,,,,,,1,2,,,2,,
"14,883",MME,Attached,Gaibandha,Saghata,F,Gaibandha,,03/27/2012 00:00:00,CHEM 122,,,,,,,1,2,,,2,,
"14,883",MME,Attached,Gaibandha,Saghata,F,Gaibandha,,03/27/2012 00:00:00,EEE 155,B-,30,30,54,52,166,1,1,3,3,1,20,20
"14,883",MME,Attached,Gaibandha,Saghata,F,Gaibandha,,03/27/2012 00:00:00,EEE 156,B,,,,,94,1,1,3,3,1,20,20
"14,883",MME,Attached,Gaibandha,Saghata,F,Gaibandha,,03/27/2012 00:00:00,HUM 101,,,,,,,1,2,,,2,,
"14,883",MME,Attached,Gaibandha,Saghata,F,Gaibandha,,03/27/2012 00:00:00,MATH 171,B+,24,37,62,73,196,1,1,3,3,1,20,20
"14,883",MME,Attached,Gaibandha,Saghata,F,Gaibandha,,03/27/2012 00:00:00,MATH 173,,,,,,,1,2,,,2,,
"14,883",MME,Attached,Gaibandha,Saghata,F,Gaibandha,,03/27/2012 00:00:00,ME 141,,,,,,,1,2,,,2,,
"14,883",MME,Attached,Gaibandha,Saghata,F,Gaibandha,,03/27/2012 00:00:00,ME 160,,,,,,,1,2,,,2,,
"14,883",MME,Attached,Gaibandha,Saghata,F,Gaibandha,,03/27/2012 00:00:00,MME 131,A-,27,45,92,51,215,1,1,3,3,1,20,20
"14,883",MME,Attached,Gaibandha,Saghata,F,Gaibandha,,03/27/2012 00:00:00,MME 138,,,,,,,1,2,,,2,,
"14,883",MME,Attached,Gaibandha,Saghata,F,Gaibandha,,03/27/2012 00:00:00,PHY 102,A-,,,,,105,1,1,3,3,1,20,20
"14,883",MME,Attached,Gaibandha,Saghata,F,Gaibandha,,03/27/2012 00:00:00,PHY 103,B+,27,22,71,75,195,1,1,3,3,1,20,20
"14,883",MME,Attached,Gaibandha,Saghata,F,Gaibandha,,03/27/2012 00:00:00,PHY 157,,,,,,,1,2,,,2,,
"14,883",MME,Attached,Gaibandha,Saghata,F,Gaibandha,,03/27/2012 00:00:00,SHOP 182,,,,,,,1,2,,,2,,
"14,884",IPE,Resident,Chandpur,Matlab north,M,Chandpur,,03/27/2012 00:00:00,CHEM 114,A+,,,,,126,1,1,4,4,1,20,20
"14,884",IPE,Resident,Chandpur,Matlab north,M,Chandpur,,03/27/2012 00:00:00,CHEM 119,A-,30,46,68,74,218,1,1,4,4,1,20,20
"14,884",IPE,Resident,Chandpur,Matlab north,M,Chandpur,,03/27/2012 00:00:00,CHEM 143,,,,,,,1,2,,,2,,
"14,884",IPE,Resident,Chandpur,Matlab north,M,Chandpur,,03/27/2012 00:00:00,EEE 167,,,,,,,1,2,,,2,,
"14,884",IPE,Resident,Chandpur,Matlab north,M,Chandpur,,03/27/2012 00:00:00,EEE 168,,,,,,,1,2,,,2,,
"14,884",IPE,Resident,Chandpur,Matlab north,M,Chandpur,,03/27/2012 00:00:00,HUM 102,A,,,,,116,1,1,4,4,1,20,20
